sensor_model,measure_unit,device,location,data_type,data,created_at
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89456,2025-05-28 21:53:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89803,2025-05-28 21:54:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89511,2025-05-28 21:55:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89527,2025-05-28 21:56:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91002,2025-05-28 21:57:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91556,2025-05-28 21:58:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91773,2025-05-28 21:59:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9174,2025-05-28 22:00:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92878,2025-05-28 22:01:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92879,2025-05-28 22:02:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9337,2025-05-28 22:03:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93653,2025-05-28 22:04:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93849,2025-05-28 22:05:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93654,2025-05-28 22:06:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93474,2025-05-28 22:07:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93686,2025-05-28 22:08:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93513,2025-05-28 22:09:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93271,2025-05-28 22:10:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93548,2025-05-28 22:11:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93903,2025-05-28 22:12:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94705,2025-05-28 22:13:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94295,2025-05-28 22:14:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94329,2025-05-28 22:15:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94382,2025-05-28 22:16:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94489,2025-05-28 22:17:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9446,2025-05-28 22:18:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94376,2025-05-28 22:19:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94946,2025-05-28 22:20:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94722,2025-05-28 22:21:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95227,2025-05-28 22:22:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9532,2025-05-28 22:23:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9494,2025-05-28 22:24:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94597,2025-05-28 22:25:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94284,2025-05-28 22:26:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94602,2025-05-28 22:27:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94342,2025-05-28 22:28:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94887,2025-05-28 22:29:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94267,2025-05-28 22:30:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94069,2025-05-28 22:31:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94225,2025-05-28 22:32:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94592,2025-05-28 22:33:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94474,2025-05-28 22:34:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95024,2025-05-28 22:35:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95309,2025-05-28 22:36:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94879,2025-05-28 22:37:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95489,2025-05-28 22:38:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95394,2025-05-28 22:39:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95689,2025-05-28 22:40:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95223,2025-05-28 22:41:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94582,2025-05-28 22:42:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94249,2025-05-28 22:43:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93999,2025-05-28 22:44:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94235,2025-05-28 22:45:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94172,2025-05-28 22:46:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94467,2025-05-28 22:47:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94698,2025-05-28 22:48:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94747,2025-05-28 22:49:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94158,2025-05-28 22:50:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93999,2025-05-28 22:51:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94503,2025-05-28 22:52:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93988,2025-05-28 22:53:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93988,2025-05-28 22:54:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94062,2025-05-28 22:55:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93696,2025-05-28 22:56:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93626,2025-05-28 22:57:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93798,2025-05-28 22:58:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94316,2025-05-28 22:59:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94353,2025-05-28 23:00:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94533,2025-05-28 23:01:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94201,2025-05-28 23:02:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93887,2025-05-28 23:03:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93528,2025-05-28 23:04:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92654,2025-05-28 23:05:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93058,2025-05-28 23:06:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92577,2025-05-28 23:07:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92677,2025-05-28 23:08:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93141,2025-05-28 23:09:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92931,2025-05-28 23:10:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9318,2025-05-28 23:11:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93348,2025-05-28 23:12:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92829,2025-05-28 23:13:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92316,2025-05-28 23:14:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92558,2025-05-28 23:15:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92119,2025-05-28 23:16:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91904,2025-05-28 23:17:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92148,2025-05-28 23:18:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92121,2025-05-28 23:19:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91026,2025-05-28 23:20:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90597,2025-05-28 23:21:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91266,2025-05-28 23:22:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90998,2025-05-28 23:23:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91088,2025-05-28 23:24:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91018,2025-05-28 23:25:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91337,2025-05-28 23:26:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91698,2025-05-28 23:27:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92206,2025-05-28 23:28:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91769,2025-05-28 23:29:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91659,2025-05-28 23:30:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91436,2025-05-28 23:31:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90894,2025-05-28 23:32:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90317,2025-05-28 23:33:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90194,2025-05-28 23:34:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90549,2025-05-28 23:35:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90556,2025-05-28 23:36:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89919,2025-05-28 23:37:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9048,2025-05-28 23:38:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90284,2025-05-28 23:39:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89838,2025-05-28 23:40:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90478,2025-05-28 23:41:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90503,2025-05-28 23:42:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89797,2025-05-28 23:43:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90022,2025-05-28 23:44:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89923,2025-05-28 23:45:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89647,2025-05-28 23:46:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.8928,2025-05-28 23:47:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89625,2025-05-28 23:48:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89947,2025-05-28 23:49:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89923,2025-05-28 23:50:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89328,2025-05-28 23:51:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89734,2025-05-28 23:52:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89916,2025-05-28 23:53:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89972,2025-05-28 23:54:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89888,2025-05-28 23:55:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89673,2025-05-28 23:56:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89604,2025-05-28 23:57:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90014,2025-05-28 23:58:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89913,2025-05-28 23:59:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89514,2025-05-29 00:00:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90258,2025-05-29 00:01:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90118,2025-05-29 00:02:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89091,2025-05-29 00:03:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89267,2025-05-29 00:04:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.88956,2025-05-29 00:05:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89472,2025-05-29 00:06:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89461,2025-05-29 00:07:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89725,2025-05-29 00:08:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89663,2025-05-29 00:09:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89406,2025-05-29 00:10:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89462,2025-05-29 00:11:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89554,2025-05-29 00:12:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89177,2025-05-29 00:13:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89525,2025-05-29 00:14:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89193,2025-05-29 00:15:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89339,2025-05-29 00:16:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89703,2025-05-29 00:17:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90026,2025-05-29 00:18:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89181,2025-05-29 00:19:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.89649,2025-05-29 00:20:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90191,2025-05-29 00:21:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90815,2025-05-29 00:22:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90743,2025-05-29 00:23:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91019,2025-05-29 00:24:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91475,2025-05-29 00:25:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91662,2025-05-29 00:26:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91721,2025-05-29 00:27:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92043,2025-05-29 00:28:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91906,2025-05-29 00:29:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92286,2025-05-29 00:30:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92439,2025-05-29 00:31:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92664,2025-05-29 00:32:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92375,2025-05-29 00:33:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93304,2025-05-29 00:34:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93904,2025-05-29 00:35:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94444,2025-05-29 00:36:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94718,2025-05-29 00:37:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93939,2025-05-29 00:38:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9391,2025-05-29 00:39:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93728,2025-05-29 00:40:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93513,2025-05-29 00:41:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93676,2025-05-29 00:42:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93809,2025-05-29 00:43:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94458,2025-05-29 00:44:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94683,2025-05-29 00:45:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94519,2025-05-29 00:46:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94389,2025-05-29 00:47:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94845,2025-05-29 00:48:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95236,2025-05-29 00:49:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95683,2025-05-29 00:50:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95365,2025-05-29 00:51:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95478,2025-05-29 00:52:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95432,2025-05-29 00:53:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95356,2025-05-29 00:54:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95972,2025-05-29 00:55:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95673,2025-05-29 00:56:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95574,2025-05-29 00:57:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9601,2025-05-29 00:58:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.96182,2025-05-29 00:59:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.96393,2025-05-29 01:00:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95975,2025-05-29 01:01:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95974,2025-05-29 01:02:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.96065,2025-05-29 01:03:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.96446,2025-05-29 01:04:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.96184,2025-05-29 01:05:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95878,2025-05-29 01:06:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95474,2025-05-29 01:07:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.95313,2025-05-29 01:08:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94717,2025-05-29 01:09:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94592,2025-05-29 01:10:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94114,2025-05-29 01:11:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.94388,2025-05-29 01:12:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93641,2025-05-29 01:13:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93563,2025-05-29 01:14:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93317,2025-05-29 01:15:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93216,2025-05-29 01:16:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93743,2025-05-29 01:17:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9417,2025-05-29 01:18:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93027,2025-05-29 01:19:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92776,2025-05-29 01:20:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92644,2025-05-29 01:21:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92359,2025-05-29 01:22:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93092,2025-05-29 01:23:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92935,2025-05-29 01:24:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.93092,2025-05-29 01:25:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.92519,2025-05-29 01:26:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9158,2025-05-29 01:27:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91755,2025-05-29 01:28:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90455,2025-05-29 01:29:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9064,2025-05-29 01:30:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90981,2025-05-29 01:31:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91546,2025-05-29 01:32:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91423,2025-05-29 01:33:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90965,2025-05-29 01:34:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91131,2025-05-29 01:35:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91298,2025-05-29 01:36:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91005,2025-05-29 01:37:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91673,2025-05-29 01:38:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91523,2025-05-29 01:39:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.9102,2025-05-29 01:40:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91082,2025-05-29 01:41:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91535,2025-05-29 01:42:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.91379,2025-05-29 01:43:45.745944
Fluke 1735,kW,Ar Condicionado9378,Sala de reuniões,Fator de Potência,0.90771,2025-05-29 01:44:45.745944
